product_name,price,quantity_sold,date,customer_type,category,sales,order_id,customer,payment,status,week,notification_type,notification_item,notification_date,notification_details
Sugar,256.11,31,2024-01-11,vip,clothing,8782.23,47739,Sofia Garcia,Partial,Processing,W1,Settlement,Order #47739,2024-01-11,Settlement for Sugar
Shampoo,273.17,1,2024-04-12,new,cleaning,299.97,22779,Fatima Zahra,Partial,Cancelled,W7,Returned,Order #22779,2024-04-12,Returned for Shampoo
Bathroom Essentials,487.69,7,2024-04-04,affiliate,home,3075.21,87073,David Kim,Paid,Processing,W8,Reminder,Order #87073,2024-04-04,Reminder for Bathroom Essentials
Juice,394.99,12,2024-02-24,employee,toys,3835.39,59627,Carlos Gomez,Partial,Delivered,W2,Reminder,Order #59627,2024-02-24,Reminder for Juice
Milk,83.07,18,2024-03-09,vip,food,1752.76,78108,Mohammed Ali,Unpaid,On Hold,W7,Delayed,Order #78108,2024-03-09,Delayed for Milk
Coffee,199.23,41,2024-05-24,affiliate,food,8341.47,49180,Jane Smith,Processing,Delivered,W6,Promotion,Order #49180,2024-05-24,Promotion for Coffee
Soap,258.0,32,2024-04-17,regular,electronics,8680.63,41027,Tom M�ller,Pending,Returned,W1,Info,Order #41027,2024-04-17,Info for Soap
Bathroom Essentials,229.37,48,2024-04-22,vip,toys,9782.19,40942,Mohammed Ali,Refunded,Cancelled,W4,Info,Order #40942,2024-04-22,Info for Bathroom Essentials
Coffee,26.12,19,2024-05-08,affiliate,stationery,491.06,27174,Fatima Zahra,Unpaid,Delivered,W3,Shipped,Order #27174,2024-05-08,Shipped for Coffee
Milk,448.06,27,2024-02-29,regular,stationery,10006.61,72351,Priya Patel,Paid,Delivered,W5,Info,Order #72351,2024-02-29,Info for Milk
Biscuits,319.39,12,2024-04-30,employee,beverage,3255.03,34864,Carlos Gomez,Unpaid,Shipping,W5,Info,Order #34864,2024-04-30,Info for Biscuits
Cooking Oil,373.91,22,2024-02-15,new,toys,6689.03,23894,Wei Chen,Pending,Returned,W8,Delivered,Order #23894,2024-02-15,Delivered for Cooking Oil
Salt,144.63,19,2024-02-19,guest,electronics,2978.99,91736,Sofia Garcia,Failed,Shipping,W6,Reminder,Order #91736,2024-02-19,Reminder for Salt
Shampoo,370.06,27,2024-06-08,returning,cleaning,11821.95,40688,Tom M�ller,Failed,Returned,W2,Delayed,Order #40688,2024-06-08,Delayed for Shampoo
Salt,491.13,16,2024-02-10,affiliate,cleaning,8692.6,24224,Anna Ivanova,Refunded,Out for Delivery,W4,Cancelled,Order #24224,2024-02-10,Cancelled for Salt
Salt,298.83,2,2024-03-09,affiliate,personal care,662.69,25586,Emily Brown,Refunded,Shipping,W1,Cancelled,Order #25586,2024-03-09,Cancelled for Salt
Wheat,119.29,44,2024-02-15,guest,electronics,4793.47,85908,Mohammed Ali,Unpaid,On Hold,W8,Delivered,Order #85908,2024-02-15,Delivered for Wheat
Biscuits,402.16,26,2024-03-26,vip,cleaning,8632.18,55061,John Doe,Partial,Out for Delivery,W6,Settlement,Order #55061,2024-03-26,Settlement for Biscuits
Salt,67.78,11,2024-04-30,returning,stationery,711.51,79642,Emily Brown,Failed,Processing,W1,Delivered,Order #79642,2024-04-30,Delivered for Salt
Salt,265.2,36,2024-06-10,new,electronics,11430.43,86845,John Doe,Unpaid,Processing,W7,Reminder,Order #86845,2024-06-10,Reminder for Salt
Coffee,268.51,2,2024-04-23,new,personal care,631.93,47596,John Doe,Pending,On Hold,W5,Delivered,Order #47596,2024-04-23,Delivered for Coffee
Sugar,431.94,46,2024-01-22,regular,cleaning,20892.63,46496,David Kim,Processing,Processing,W7,Reminder,Order #46496,2024-01-22,Reminder for Sugar
Toothpaste,61.87,23,2024-02-17,new,beverage,1454.5,71690,Sofia Garcia,Failed,Shipping,W1,Reminder,Order #71690,2024-02-17,Reminder for Toothpaste
Tea,335.32,17,2024-04-22,wholesale,personal care,4676.97,64388,Lucas Rossi,Partial,Returned,W1,Promotion,Order #64388,2024-04-22,Promotion for Tea
Soap,492.36,15,2024-03-15,affiliate,personal care,8811.45,29600,Emily Brown,Paid,Processing,W9,Promotion,Order #29600,2024-03-15,Promotion for Soap
Tea,295.87,30,2024-02-24,affiliate,stationery,9665.37,53414,Fatima Zahra,Refunded,Cancelled,W6,Promotion,Order #53414,2024-02-24,Promotion for Tea
Shampoo,320.0,29,2024-01-14,returning,food,9510.62,67718,Lucas Rossi,Processing,Shipping,W8,Promotion,Order #67718,2024-01-14,Promotion for Shampoo
Milk,221.51,34,2024-05-01,returning,clothing,8220.76,52019,John Doe,Refunded,On Hold,W3,Promotion,Order #52019,2024-05-01,Promotion for Milk
Bathroom Essentials,172.94,38,2024-01-16,new,home,7829.08,66554,Lucas Rossi,Paid,Delivered,W6,Info,Order #66554,2024-01-16,Info for Bathroom Essentials
Biscuits,156.35,40,2024-02-18,employee,stationery,7087.09,80696,Leslie Alexander,Pending,Out for Delivery,W9,Shipped,Order #80696,2024-02-18,Shipped for Biscuits
Bathroom Essentials,96.43,28,2024-03-22,returning,beverage,3107.91,40877,Fatima Zahra,Partial,On Hold,W8,Delivered,Order #40877,2024-03-22,Delivered for Bathroom Essentials
Biscuits,290.63,25,2024-03-01,new,home,6167.77,94064,Priya Patel,Refunded,Out for Delivery,W5,Delayed,Order #94064,2024-03-01,Delayed for Biscuits
Snacks,281.65,35,2024-03-02,new,clothing,11059.07,62687,Mohammed Ali,Processing,Returned,W9,Delayed,Order #62687,2024-03-02,Delayed for Snacks
Shampoo,178.99,22,2024-01-30,vip,electronics,4259.86,26473,Mohammed Ali,Failed,Cancelled,W2,Info,Order #26473,2024-01-30,Info for Shampoo
Tea,432.04,49,2024-05-06,new,home,24347.21,33543,Wei Chen,Failed,Shipping,W8,Reminder,Order #33543,2024-05-06,Reminder for Tea
Cooking Oil,221.8,2,2024-01-10,new,beverage,368.88,43724,Priya Patel,Pending,Out for Delivery,W6,Delayed,Order #43724,2024-01-10,Delayed for Cooking Oil
Shampoo,70.01,24,2024-03-23,affiliate,cleaning,1465.55,86548,Wei Chen,Failed,Processing,W6,Shipped,Order #86548,2024-03-23,Shipped for Shampoo
Tea,459.92,29,2024-03-26,wholesale,food,11438.07,42123,Tom M�ller,Partial,Cancelled,W4,Delivered,Order #42123,2024-03-26,Delivered for Tea
Coffee,52.25,38,2024-03-28,wholesale,clothing,1725.94,56084,Emily Brown,Processing,Out for Delivery,W7,Delayed,Order #56084,2024-03-28,Delayed for Coffee
